ID	Dia setmana	Mes	Dia	Hora	Any	Rt	Likes	Matí(0)/Tarda(1)
945768752259457000	Tue	Dec	26	21:30:16	2017	9	33	0
945761269575028000	Tue	Dec	26	21:00:32	2017	3	9	0
945738556626165000	Tue	Dec	26	19:30:17	2017	2	2	0
945723429004763000	Tue	Dec	26	18:30:10	2017	6	18	0
945735419643219000	Tue	Dec	26	19:17:49	2017	37	19	0
945433720466694000	Mon	Dec	25	23:18:58	2017	8	6	0
943906312382971000	Thu	Dec	21	18:09:36	2017	0	0	0
945930395249455000	Wed	Dec	27	8:12:35	2017	3	0	0
945604246933819000	Tue	Dec	26	10:36:35	2017	1	0	0
945398404884193000	Mon	Dec	25	20:58:39	2017	1	0	0
945314991300841000	Mon	Dec	25	15:27:11	2017	0	1	0
945928995119550000	Wed	Dec	27	8:07:01	2017	1	1	0
945601385973932000	Tue	Dec	26	10:25:13	2017	9	17	0
945225685475278000	Mon	Dec	25	9:32:19	2017	4	0	0
945962211914207000	Wed	Dec	27	10:19:01	2017	0	0	0
945932111097290000	Wed	Dec	27	8:19:24	2017	29	0	0
945676202106335000	Tue	Dec	26	15:22:31	2017	51	80	0
943844833730457000	Thu	Dec	21	14:05:18	2017	6	11	0
943839790679588000	Thu	Dec	21	13:45:16	2017	1	9	0
943829714229133000	Thu	Dec	21	13:05:14	2017	2	6	0
945925282485231000	Wed	Dec	27	7:52:16	2017	34	71	0
945723253196296000	Tue	Dec	26	18:29:28	2017	2	10	0
945945560787374000	Wed	Dec	27	9:12:51	2017	6	8	0
945687680372834000	Tue	Dec	26	16:08:07	2017	11	14	0
945621117816983000	Tue	Dec	26	11:43:37	2017	6	14	0
945603535391150000	Tue	Dec	26	10:33:45	2017	5	13	0
945595559456407000	Tue	Dec	26	10:02:04	2017	16	23	0
945584176551661000	Tue	Dec	26	9:16:50	2017	65	103	0
945730133729665000	Tue	Dec	26	18:56:49	2017	2	0	0
926756585531088000	Sat	Nov	4	10:22:42	2017	9	0	0
945637515347800000	Tue	Dec	26	12:48:47	2017	1	2	0
945675560549744000	Tue	Dec	26	15:19:58	2017	8	0	0
945272248193216000	Mon	Dec	25	12:37:20	2017	42	0	0
945005437799337000	Sun	Dec	24	18:57:08	2017	13	0	0
943257450748227000	Tue	Dec	19	23:11:15	2017	1	54	0
945758088916848000	Tue	Dec	26	20:47:54	2017	6	25	0
944906035055210000	Sun	Dec	24	12:22:08	2017	18	0	0
944164111151071000	Fri	Dec	22	11:14:00	2017	0	1	0
943879589188775000	Thu	Dec	21	16:23:25	2017	5	0	0
944591585186021000	Sat	Dec	23	15:32:38	2017	11	347	0
943161850828656000	Tue	Dec	19	16:51:22	2017	84	0	0
940820577010495000	Wed	Dec	13	5:47:59	2017	22	1054	0
945957606585233000	Wed	Dec	27	10:00:43	2017	2	0	0
945927343897489000	Wed	Dec	27	8:00:27	2017	1	4	0
945919723295961000	Wed	Dec	27	7:30:11	2017	5	9	0
945844229292650000	Wed	Dec	27	2:30:11	2017	1	95	0
945836633437249000	Wed	Dec	27	2:00:00	2017	3	94	0
945829140678283000	Wed	Dec	27	1:30:14	2017	3	96	0
945814030350012000	Wed	Dec	27	0:30:11	2017	6	98	0
945942585713004000	Wed	Dec	27	9:01:01	2017	5	22	0
945681646287810000	Tue	Dec	26	15:44:09	2017	3	0	0
945679416046301000	Tue	Dec	26	15:35:17	2017	11	28	0
945678334381510000	Tue	Dec	26	15:30:59	2017	6	21	0
945899214281822000	Wed	Dec	27	6:08:41	2017	2	10	0
945789269842460000	Tue	Dec	26	22:51:48	2017	17	0	0
945765075385749000	Tue	Dec	26	21:15:40	2017	14	0	0
945649793799421000	Tue	Dec	26	13:37:34	2017	4	12	0
945589131387789000	Tue	Dec	26	9:36:31	2017	8	0	0
945943650646810000	Wed	Dec	27	9:05:15	2017	4	0	0
943476406213804000	Wed	Dec	20	13:41:18	2017	5	9	0
943112083637440000	Tue	Dec	19	13:33:37	2017	4	8	0
941314494273347000	Thu	Dec	14	14:30:38	2017	0	6	0
940186486527418000	Mon	Dec	11	11:48:20	2017	4	17	0
938015562038435000	Tue	Dec	5	12:01:52	2017	6	19	0
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
